Date Time Temperature_Comedor_Sensor Temperature_Habitacion_Sensor Weather_Temperature CO2_Comedor_Sensor CO2_Habitacion_Sensor Humedad_Comedor_Sensor Humedad_Habitacion_Sensor Lighting_Comedor_Sensor Lighting_Habitacion_Sensor Precipitacion Meteo_Exterior_Crepusculo Meteo_Exterior_Viento Meteo_Exterior_Sol_Oest Meteo_Exterior_Sol_Est Meteo_Exterior_Sol_Sud Meteo_Exterior_Piranometro Exterior_Entalpic_1 Exterior_Entalpic_2 Exterior_Entalpic_turbo Temperature_Exterior_Sensor Humedad_Exterior_Sensor Day_Of_Week
06/04/2012 15:45 20.3187 19.8033 17 190.816 190.88 47.7307 52.8187 31.208 32.9467 0 618.645 2.55333 90423.3 7347.2 16334.2 525.205 0 0 0 20.4933 46.0373 5
06/04/2012 16:00 20.38 19.8267 17 189.995 191.659 46.0587 52.2 21.0027 27.9413 0 618.56 2.22 87556.1 7175.17 13495 473.088 0 0 0 20.2573 44.5733 5
06/04/2012 16:15 20.4033 19.84 17 190.165 191.317 45.7787 52.552 21.0033 23.44 0 618.347 2.012 85098.5 7132.16 11651.8 422.912 0 0 0 19.8833 42.44 5
06/04/2012 16:30 20.41 19.84 17 189.675 191.04 43.504 49.872 20.9207 23.44 0 618.048 2.49267 79031 7189.5 10134.5 359.221 0 0 0 19.5407 42.7707 5
06/04/2012 16:45 20.3967 19.8467 17 189.44 191.264 43.016 49.3387 21.2467 22.5053 0 617.92 2.882 80636.6 7368.7 9253.89 321.312 0 0 0 19.3033 42.3627 5
06/04/2012 17:00 20.36 19.81 17 189.152 190.645 42.1493 50.024 21.0033 24.512 0 617.707 1.99733 77275.1 7168 8099.84 267.381 0 0 0 19.0593 42.504 5
06/04/2012 17:15 20.316 19.7667 17 188.587 191.285 41.2853 49.0347 20.8233 23.5213 0 617.28 2.22267 72168.8 6551.55 7103.49 212.085 0 0 0 18.8367 42.3173 5
06/04/2012 17:30 20.2667 19.7333 17 188.139 191.04 41.2107 48.5973 21.0033 23.44 0 616.64 2.82533 25878.2 3949.57 3949.57 111.685 0 0 0 18.62 41.844 5
06/04/2012 17:45 20.2133 19.696 17 188.64 191.765 41.104 48.2027 20.9213 22.964 0 615.381 2.37733 2014.21 1275.9 1347.58 24.732 0 0 0 18.4007 42.024 5
06/04/2012 18:00 20.1413 19.62 17 189.259 191.413 40.268 48.5093 21.0827 21.8667 0 614.656 1.80667 1942.53 1842.18 1476.61 19.5 0 0 0 18.208 42.6533 5
06/04/2012 18:15 20.0667 19.56 16.8667 189.109 191.072 40.348 48.5387 14.5313 22.1093 0 614.4 1.48267 1354.75 1039.36 695.296 10.3473 0 0 0 18.0193 43.12 5
06/04/2012 18:30 20.006 19.4767 16 189.056 191.008 40.68 48.2027 11.6867 19.1093 0 614.4 1.73867 0 0 0 1.07933 0 0 0 17.8347 43.2507 5
06/04/2012 18:45 19.9173 19.3773 16 189.472 190.976 41.2027 48.2027 11.7033 13.428 0 320.357 1.44533 0 0 0 -3.708 0 0 0 17.6247 43.2613 5
06/04/2012 19:00 19.8527 19.348 15.8667 190.219 191.595 41.5013 48.1493 11.524 12.5167 0 20.768 0.723333 0 0 0 -3.708 0 0 0 17.398 43.3893 5
06/04/2012 19:15 19.7653 19.27 15 189.632 191.477 41.8213 48.1493 11.6053 13.8827 0 1.398 1.09 0 0 0 -3.57733 0 0 0 17.1853 43.5547 5
06/04/2012 19:30 19.684 19.1487 15 189.781 191.349 41.9253 48.112 11.524 13.2653 0 0.826 1.38733 0 0 0 -3.44667 0 0 0 16.9713 43.7653 5
06/04/2012 19:45 19.598 19.0507 14.4667 190.411 191.531 41.9813 48.2187 11.4427 13.2653 0 1.09 1.05667 0 0 0 -3.512 0 0 0 16.746 43.7627 5
06/04/2012 20:00 19.5 18.984 13.0667 190.411 192.032 42.2107 48.3387 11.768 13.3467 0 1.266 1.35 0 0 0 -3.38133 0 0 0 16.4927 44.248 5
06/04/2012 20:15 19.4193 18.904 13 190.197 191.627 42.3547 48.3493 11.6867 12.7773 0 1.31 1.122 0 0 0 -3.44667 0 0 0 16.2907 44.624 5
06/04/2012 20:30 19.3333 18.8153 13 190.101 192.16 42.576 48.3973 11.6867 13.688 0 1.31 1.156 0 0 0 -3.38133 0 0 0 16.1233 45.0587 5
06/04/2012 20:45 19.2493 18.702 13 189.845 192.501 42.6347 48.584 11.524 13.184 0 1.31 0.702 0 0 0 -3.44667 0 0 0 15.9613 45.2427 5
06/04/2012 21:00 19.1473 18.6033 13 190.005 191.797 42.736 48.4347 11.6053 13.3467 0 1.31 0.468667 0 0 0 -3.44667 0 0 0 15.7913 45.456 5
06/04/2012 21:15 19.04 18.5347 12.2667 189.963 191.371 42.936 48.5467 11.524 13.428 0 1.31 0.807333 0 0 0 -3.38133 0 0 0 15.6093 45.744 5
06/04/2012 21:30 18.94 18.43 12 190.315 192.149 43.0933 48.616 11.6867 12.598 0 1.31 0.626 0 0 0 -3.38133 0 0 0 15.4507 46.3413 5
06/04/2012 21:45 18.85 18.34 11.8 190.027 191.509 43.7173 49.1387 11.524 11.866 0 1.31 0.163333 0 0 0 -3.38133 0 0 0 15.294 46.8347 5
06/04/2012 22:00 18.7487 18.25 11.6667 189.355 191.168 44.6853 49.8507 11.7033 13.46 0 1.31 0.184 0 0 0 -3.316 0 0 0 15.1387 47.5333 5
06/04/2012 22:15 18.6527 18.138 11.4 189.984 191.765 44.8027 49.1067 11.6053 13.0373 0 1.31 0.186 0 0 0 -3.512 0 0 0 14.94 47.7547 5
06/04/2012 22:30 18.55 18.032 11.5333 189.931 191.915 44.664 49.448 11.6867 13.428 0 1.31 0.377333 0 0 0 -3.316 0 0 0 14.7547 48.2053 5
06/04/2012 22:45 18.4487 17.876 11.4667 189.269 191.637 45.2 49.752 11.6053 13.5093 0 1.31 0.129333 0 0 0 -3.316 0 0 0 14.536 48.72 5
06/04/2012 23:00 18.336 17.7667 11.7333 189.824 192 45.8427 50.088 11.6053 13.428 0 1.31 0 0 0 0 -3.25067 0 0 0 14.344 49.4427 5
06/04/2012 23:15 18.224 17.6673 11.6667 190.016 192.096 46.168 50.2613 11.6867 13.184 0 1.31 0.227333 0 0 0 -3.25067 0 0 0 14.1407 49.8747 5
06/04/2012 23:30 18.1153 17.58 11.3333 189.835 191.691 46.6133 50.4933 11.7033 13.3467 0 1.354 0.22 0 0 0 -3.316 0 0 0 13.9393 50.136 5
06/04/2012 23:45 17.9967 17.4707 11.5333 190.496 192.64 46.8427 50.6613 11.6053 11.67 0 1.31 0.137333 0 0 0 -3.25067 0 0 0 13.754 50.5627 5
07/04/2012 00:00 17.8827 17.3773 11.9333 190.037 192.416 47.0107 50.792 11.6053 14.1427 0 1.354 0.854 0 0 0 -3.38133 0 0 0 13.61 50.8827 5.06667
07/04/2012 00:15 17.7913 17.26 11.6 190.368 192.245 47.216 50.8693 11.4427 14.1587 0 1.354 0.104 0 0 0 -3.18533 0 0 0 13.4547 51.2453 6
07/04/2012 00:30 17.67 17.1313 11.5333 190.517 193.003 47.4693 50.92 11.6867 13.3467 0 1.31 0.0386667 0 0 0 -3.18533 0 0 0 13.298 51.7307 6
07/04/2012 00:45 17.566 17.0287 11.6 190.027 192.939 48.0133 51.0613 11.7847 12.696 0 1.31 0 0 0 0 -3.18533 0 0 0 13.144 52.4 6
07/04/2012 01:00 17.4593 16.918 11.3333 190.773 193.749 48.08 51.0907 11.768 13.2973 0 1.354 0.129333 0 0 0 -3.18533 0 0 0 12.9887 52.768 6
07/04/2012 01:15 17.36 16.7953 11.3333 191.221 194.048 48.3973 51.216 11.622 14.224 0 1.31 0.148 0 0 0 -3.25067 0 0 0 12.8607 52.9973 6
07/04/2012 01:30 17.25 16.686 11.0667 190.816 193.024 48.7147 51.36 11.7033 13.5093 0 1.354 0 0 0 0 -3.18533 0 0 0 12.74 53.4293 6
07/04/2012 01:45 17.13 16.5793 11.0667 191.147 192.8 48.7173 51.2987 11.524 13.428 0 1.002 0.0593333 0 0 0 -3.316 0 0 0 12.6467 53.4667 6
07/04/2012 02:00 17.0247 16.454 11.1333 190.528 193.12 48.8 51.3387 11.768 13.5093 0 1.178 0.121333 0 0 0 -3.18533 0 0 0 12.5767 53.7387 6
07/04/2012 02:15 16.9307 16.326 11.2 189.771 192.533 48.84 51.312 11.7033 13.8347 0 1.31 0.08 0 0 0 -3.38133 0 0 0 12.536 53.9307 6
07/04/2012 02:30 16.8333 16.2367 11.0667 190.667 191.947 49.1653 51.4587 11.7033 13.2653 0 1.31 0.178667 0 0 0 -3.12 0 0 0 12.4613 54.6133 6
07/04/2012 02:45 16.7367 16.1433 11 190.656 192.939 48.7893 51.1493 11.6053 13.3467 0 1.31 0.142 0 0 0 -3.12 0 0 0 12.3653 54.368 6
07/04/2012 03:00 16.6353 16.0687 11 189.984 192.085 49.0427 51.2133 11.6867 13.996 0 1.31 0 0 0 0 -3.25067 0 0 0 12.2387 54.5867 6
07/04/2012 03:15 16.5167 15.9633 11 189.355 191.488 49.2987 51.2533 11.866 13.0367 0 1.31 0.212667 0 0 0 -3.18533 0 0 0 12.1067 54.984 6
07/04/2012 03:30 16.424 15.868 11 189.6 191.733 49.3893 51.3067 11.622 13.428 0 1.31 0.152667 0 0 0 -3.18533 0 0 0 12.0187 55.16 6
07/04/2012 03:45 16.3047 15.748 11 189.536 191.424 49.5093 51.3493 11.6053 13.5093 0 1.222 0.173333 0 0 0 -3.12 0 0 0 12 55.5067 6
07/04/2012 04:00 16.2127 15.6767 11 189.451 191.52 49.2347 51.1653 11.7847 13.2653 0 1.178 0.425333 0 0 0 -3.25067 0 0 0 11.9433 55.1013 6
07/04/2012 04:15 16.1293 15.5827 10.6667 189.461 191.403 49.3253 51.1707 11.3613 14.1107 0 1.222 0.399333 0 0 0 -3.10733 0 0 0 11.8867 55.3547 6
07/04/2012 04:30 16.0387 15.4933 9.86667 189.205 191.659 49.4107 51.128 11.6053 13.2813 0 1.31 0.855333 0 0 0 -3.316 0 0 0 11.832 55.688 6
07/04/2012 04:45 15.934 15.4027 9 188.469 190.976 49.3547 51.1867 11.524 13.5093 0 0.914 0.822 0 0 0 -3.25067 0 0 0 11.78 55.9947 6
07/04/2012 05:00 15.85 15.3253 9.33333 187.861 190.944 49.4293 51.2133 11.7033 13.0213 0 1.002 0.659333 0 0 0 -3.25067 0 0 0 11.7267 56.0773 6
07/04/2012 05:15 15.7493 15.2433 10 188.363 190.421 49.6213 51.232 11.6053 13.5093 0 8.56 0.673333 0 0 0 -3.25067 0 0 0 11.68 56.3307 6
07/04/2012 05:30 15.672 15.152 10 188 190.955 49.5973 51.1867 11.7033 13.672 0 233.985 1.13733 0 0 0 -3.18533 0 0 0 11.6267 56.624 6
07/04/2012 05:45 15.5967 15.0867 10 187.925 191.243 49.6053 51.2 11.6867 15.5893 0 612.053 0.582 0 766.976 0 -0.0646667 0 0 0 11.6067 56.7227 6
07/04/2012 06:00 15.5007 15.002 10 187.339 190.667 49.6027 51.1653 15.59 23.3413 0 612.48 0.205333 2222.08 7317.85 1670.14 12.9247 0 0 0 11.57 56.7467 6
07/04/2012 06:15 15.4287 14.9533 10 187.915 190.421 49.576 51.064 21.0673 23.404 0 613.845 0.748667 7311.36 44037.5 7490.56 58.3853 0 0 0 11.5667 56.5973 6
07/04/2012 06:30 15.378 14.912 10 187.541 190.677 49.6 50.9733 21.068 23.44 0 615.232 1.84667 9203.71 54539.6 10313.4 101.472 0 0 0 11.6033 57.0453 6
07/04/2012 06:45 15.3367 14.9 9 187.915 190.773 49.2907 50.8133 21.228 24.0413 0 616.299 2.47667 10821.3 63799.3 13811 151.573 0 0 0 11.7353 57.216 6
07/04/2012 07:00 15.3167 14.852 9.13333 187.723 190.208 49.1867 50.6827 21.2633 29.8867 0 617.024 1.788 11537.7 69981.5 19049.1 205.269 0 0 0 11.95 56.488 6
07/04/2012 07:15 15.314 14.8407 10 187.733 189.909 49.3787 50.5867 21.166 41.5533 0 617.749 2.22733 12060.7 75268.1 25815.7 257.728 0 0 0 12.16 55.728 6
07/04/2012 07:30 15.3433 14.884 10 188.043 190.197 49.08 50.3413 20.742 53.184 0 618.304 2.25867 12555.6 79216.6 33166.7 310.667 0 0 0 12.4633 55.048 6
07/04/2012 07:45 15.3973 14.9433 10.5333 188.085 189.877 48.856 50.1733 23.33 75.0027 0 619.115 2.34067 13136.6 81395.7 41103.4 363.797 0 0 0 12.8567 54.4587 6
07/04/2012 08:00 15.47 15.03 11.3333 187.616 189.28 48.9147 49.9947 31.224 83.28 0 619.328 2.148 13708.6 81920 48362.8 415.424 0 0 0 13.2833 53.8693 6
07/04/2012 08:15 15.5747 15.1773 12 189.163 190.165 48.5653 49.7413 38.7853 99.4667 0 619.84 2.87867 14298.5 82168.5 55154 464.469 0 0 0 13.7313 53.4 6
07/04/2012 08:30 15.7053 15.3193 12.0667 188.619 188.907 48.5173 49.5067 41.3373 112.453 0 619.883 3.18067 15014.6 82294.1 61396.3 513.387 0 0 0 14.1733 52.7307 6
07/04/2012 08:45 15.8513 15.508 12.7333 188.757 189.899 48.5333 49.304 40.936 105.751 0 620.224 2.722 13546.2 66740.2 54299.3 493.787 0 0 0 14.6093 52.3227 6
07/04/2012 09:00 15.9827 15.6467 13 189.376 189.44 48.6613 49.2347 48.708 109.461 0 619.541 2.54867 12571.3 64483.3 53982.5 541.909 0 0 0 14.9967 51.9733 6
07/04/2012 09:15 16.1527 15.822 13 189.227 189.995 48.4427 49.1227 27.3327 56.3653 0 618.944 2.32467 9124.18 25540.6 21650.8 286.645 0 0 0 15.3567 51.7067 6
07/04/2012 09:30 16.2613 15.95 13.5333 189.867 189.728 48.5893 49.256 23.3127 49.952 0 617.28 1.794 11661 22633.8 20703.2 271.84 0 0 0 15.5433 51.5787 6
07/04/2012 09:45 16.364 16.054 14 189.013 190.048 48.6853 49.304 23.7693 54.9787 0 617.408 1.79133 14813.9 20511.4 23060.5 309.184 0 0 0 15.6273 51.6267 6
07/04/2012 10:00 16.4873 16.1993 14 189.483 190.709 48.3413 49.2187 36.4267 78.496 0 617.963 1.77533 14183.1 31417.7 36932.9 441.621 0 0 0 15.8133 51.3653 6
07/04/2012 10:15 16.642 16.364 14 190.187 190.549 48.3973 48.7573 35.6113 70.5547 0 618.859 2.81867 15314.9 26560.5 30091.9 412.48 0 0 0 16.0607 50.6187 6
07/04/2012 10:30 16.7947 16.5433 14 190.208 190.219 47.9893 48.5867 55.6847 115.003 0 620.011 2.09733 15996.2 36611.4 56059.2 652.48 0 0 0 16.348 50.072 6
07/04/2012 10:45 16.994 16.796 14.7333 190.549 190.912 47.9813 48.0533 62.7147 127.101 0 621.547 2.194 18531.7 36352.7 72081.4 733.408 0 0 0 16.7773 49.2827 6
07/04/2012 11:00 17.1853 16.97 15 190.219 190.656 48.2133 48.3067 21.766 53.28 0 619.2 2.04733 16376.5 17393.7 21833.7 317.76 0 0 0 17.1807 48.336 6
07/04/2012 11:15 17.31 17.0933 15 190.549 191.147 47.7307 48.352 21.4267 46.4507 0 617.963 1.468 16061.1 15466.5 19721.6 300.875 0 0 0 17.27 48.0187 6
07/04/2012 11:30 17.444 17.2347 15 190.485 191.008 46.2987 47.7893 33.7633 67.6907 0 618.944 1.48067 16046.8 14404.9 32954.4 413.269 0 0 0 17.42 48.4453 6
07/04/2012 11:45 17.5413 17.3367 15 190.315 191.253 46.7413 47.9467 37.0947 63.1813 0 618.219 1.544 15200.3 14111.4 35790.2 429.461 0 0 0 17.6047 46.7947 6
07/04/2012 12:00 17.7693 17.6013 15.1333 190.965 191.477 45.7573 47.1333 97.0907 138.597 0 622.016 2.344 22257 17494.7 87485.1 1028.27 0 0 0 18.0387 46.4827 6
07/04/2012 12:15 17.982 17.812 16 191.573 191.509 46.6747 46.8613 34.184 80.88 0 620.608 2.68 19170.6 16605.9 38013.6 493.813 0 0 0 18.696 45.0293 6
07/04/2012 12:30 18.18 18.0213 16 190.784 191.008 46.7227 46.2107 57.3533 95.2373 0 620.48 2.85267 25747.5 19312 50016.3 666.923 0 0 0 19.1007 43.7067 6
07/04/2012 12:45 18.3353 18.188 16.9333 191.52 191.221 47.12 47.584 49.5933 78.2667 0 619.541 1.71333 25728.3 16827.7 46942.9 609.28 0 0 0 19.2347 44.0213 6
07/04/2012 13:00 18.5547 18.3727 17 191.157 190.752 46.4213 47.1067 56.3467 85.3787 0 620.992 2.096 29758.8 11889.7 50508.5 647.797 0 0 0 19.5127 44.48 6
07/04/2012 13:15 18.69 18.5213 17 191.371 191.147 46.6587 46.328 36.9013 54.1187 0 619.456 2.83133 28765.9 7203.84 39274.5 472.181 0 0 0 19.796 43.2507 6
07/04/2012 13:30 18.86 18.6567 17 191.381 191.104 45.4827 46.4347 60.8873 85.2427 0 619.712 2.31 47268.2 8944.3 51071.7 666.677 0 0 0 20.0527 43.6987 6
07/04/2012 13:45 19.0547 18.842 17 191.701 191.36 45.7867 46.624 67.148 98.3733 0 620.864 2.56067 68777.3 9633.11 59247.3 789.803 0 0 0 20.5153 42.848 6
07/04/2012 14:00 19.2253 18.9547 17 191.925 191.467 45.9493 46.4187 44.1653 67.3813 0 619.883 2.614 67294.5 8020.99 47655.6 621.328 0 0 0 21.5107 40.4347 6
07/04/2012 14:15 19.432 19.1607 17 191.413 190.965 44.7067 46.2533 51.6533 83.44 0 620.48 3.52733 91231.6 9440.26 51407.5 789.973 0 0 0 21.6133 39.612 6
07/04/2012 14:30 19.6227 19.3193 17.1333 191.68 191.595 43.6613 45.944 51.3067 83.872 0 620.395 4.16933 89429.3 9368.58 42117.1 731.072 0 0 0 21.4507 34.9307 6
07/04/2012 14:45 19.788 19.45 18 192.032 190.976 44.5973 46.4507 48.9773 57.1013 0 620.437 3.35067 91422.7 8687.62 37118 701.824 0 0 0 21.652 36.6387 6
07/04/2012 15:00 19.9613 19.5627 18 192.203 191.04 44.536 46.336 45.2613 54.3493 0 620.437 3.598 95278.4 8429.57 30490.6 666.112 0 0 0 21.828 35.796 6
07/04/2012 15:15 20.1073 19.6727 18 191.691 191.2 43.48 46.1227 41.4347 52.0293 0 620.011 3.85667 94830.6 8938.5 25638.2 647.979 0 0 0 21.884 35.8907 6
07/04/2012 15:30 20.242 19.7667 18 192.544 191.819 42.1733 46.4533 33.202 38.4347 0 619.072 2.70867 71995.4 6874.11 17463 468.965 0 0 0 21.8813 35.6627 6
07/04/2012 15:45 20.3227 19.7933 18 192.331 191.595 41.4747 46.1893 21.7033 34.852 0 617.963 2.26533 50189.7 6408.19 14053.4 327.733 0 0 0 21.608 33.7187 6
07/04/2012 16:00 20.4133 19.858 18 191.947 191.52 43.0093 45.392 24.422 32.348 0 618.176 2.76667 85164 8580.1 15280.1 482.059 0 0 0 21.1813 33.648 6
07/04/2012 16:15 20.458 19.902 17.2667 191.851 191.147 41.6733 45.048 20.9853 23.44 0 617.963 2.43933 79021.4 7304.19 12491.1 397.6 0 0 0 20.7813 34.3813 6
07/04/2012 16:30 20.4807 19.886 17 191.573 191.168 40.408 43.952 20.8233 23.44 0 617.877 2.37333 81835.3 7426.05 10163.9 374.357 0 0 0 20.392 34.4147 6
07/04/2012 16:45 20.4767 19.874 17 191.445 190.603 39.28 43.576 20.8867 22.0467 0 617.451 2.65667 79227.6 7168 8802.3 321.088 0 0 0 20.0607 35.096 6
07/04/2012 17:00 20.4433 19.8433 17 191.115 190.624 39.0693 43.072 21.246 23.2427 0 617.28 2.64933 76122.8 7010.3 7727.1 267.456 0 0 0 19.7487 35.3333 6
07/04/2012 17:15 20.3933 19.7933 17 190.56 190.496 38.5707 42.64 21.102 23.08 0 617.067 2.98933 72130.6 6458.37 6859.78 215.349 0 0 0 19.4753 35.9 6
07/04/2012 17:30 20.3533 19.7667 16.2667 190.304 190.923 38.688 42.928 20.8233 23.144 0 616.171 2.112 21533.4 3806.21 3576.83 106.172 0 0 0 19.244 36.68 6
07/04/2012 17:45 20.2787 19.7033 16 190.453 191.328 38.508 42.2533 20.9033 23.2427 0 615.296 2.158 1978.37 2329.6 1698.82 25.396 0 0 0 19.0333 37.4467 6
07/04/2012 18:00 20.23 19.664 16 190.144 190.613 39.024 42.6133 20.9047 22.8653 0 614.464 2.22933 1598.46 1734.66 1318.91 18.6027 0 0 0 18.7787 37.6267 6
07/04/2012 18:15 20.1593 19.61 16 191.04 190.453 39.0827 42.3653 14.306 22.5853 0 614.357 2.13733 1154.05 953.344 523.264 10.608 0 0 0 18.454 38.0867 6
07/04/2012 18:30 20.0987 19.5187 16 190.773 190.368 38.8773 42.3493 11.524 19.4027 0 613.973 1.82 0 0 0 1.58733 0 0 0 18.1953 38.8187 6
07/04/2012 18:45 20.0267 19.4567 16 190.453 190.133 38.9773 42.3093 11.426 12.94 0 434.416 1.31467 0 0 0 -3.57733 0 0 0 18.054 39.5933 6
07/04/2012 19:00 19.9433 19.4 16 190.411 190.933 39.6253 43.2107 11.866 13.28 0 41.8407 1.46533 0 0 0 -3.57733 0 0 0 17.884 40.0547 6
07/04/2012 19:15 19.8633 19.2933 15.2667 190.848 191.051 39.768 43.0827 11.5073 13.2653 0 1.75 1.944 0 0 0 -3.64267 0 0 0 17.6987 40.4613 6
07/04/2012 19:30 19.7867 19.25 14.8667 190.997 190.987 39.9293 43.3493 11.6867 13.6387 0 0.694 1.48267 0 0 0 -3.57733 0 0 0 17.5253 41.0133 6
07/04/2012 19:45 19.7007 19.1487 14 190.208 190.421 39.9293 43.2293 11.72 13.184 0 0.65 1.452 0 0 0 -3.64267 0 0 0 17.3733 41.4747 6
07/04/2012 20:00 19.61 19.0633 14 191.147 191.072 40.18 43.2827 11.6053 13.3467 0 0.65 1.50867 0 0 0 -3.64267 0 0 0 17.1893 41.7733 6
07/04/2012 20:15 19.54 19.0027 14 191.307 191.168 40.0933 43.3067 11.6053 13.0213 0 0.65 1.41867 0 0 0 -3.57733 0 0 0 17.0187 42.1253 6
07/04/2012 20:30 19.4447 18.9287 13.6667 190.517 191.264 40.1373 43.4747 11.622 12.37 0 0.65 1.19467 0 0 0 -3.38133 0 0 0 16.852 42.448 6
07/04/2012 20:45 19.3733 18.836 13 190.475 191.563 40.3427 43.52 11.7033 13.5253 0 0.694 0.622 0 0 0 -3.708 0 0 0 16.678 42.8747 6
07/04/2012 21:00 19.29 18.7733 13 190.603 191.189 40.6227 43.704 11.6053 13.184 0 0.782 0.722667 0 0 0 -3.57733 0 0 0 16.5393 43.2213 6
07/04/2012 21:15 19.2167 18.72 13 191.264 192.128 40.8013 43.8373 11.524 13.6227 0 0.914 0.416667 0 0 0 -3.57733 0 0 0 16.3727 43.552 6
07/04/2012 21:30 19.122 18.62 12.6667 191.221 191.669 41.048 43.9227 11.524 13.1027 0 1.178 0.336 0 0 0 -3.64267 0 0 0 16.212 43.8693 6
07/04/2012 21:45 19.0227 18.56 12 190.443 191.371 41.344 44.1387 11.8827 12.94 0 1.266 0.231333 0 0 0 -3.64267 0 0 0 16.074 44.1013 6
07/04/2012 22:00 18.958 18.482 12 191.115 191.179 41.6267 44.3013 11.6053 12.5967 0 1.178 0.129333 0 0 0 -3.57733 0 0 0 15.9373 44.4213 6
07/04/2012 22:15 18.89 18.3853 12.9333 190.581 192.032 42.096 44.6693 11.524 13.5907 0 1.266 0.127333 0 0 0 -3.44667 0 0 0 15.792 45.3787 6
07/04/2012 22:30 18.8027 18.25 13 190.357 192.117 42.424 44.7707 11.524 13.2653 0 1.31 0 0 0 0 -3.57733 0 0 0 15.642 45.7867 6
07/04/2012 22:45 18.7227 18.188 13 190.891 192.16 42.8667 44.9653 11.6867 13.2653 0 1.222 0.236 0 0 0 -3.57733 0 0 0 15.4753 46.5973 6
07/04/2012 23:00 18.634 18.0967 13 191.509 192.512 43.12 44.928 11.7033 13.1027 0 1.31 0.32 0 0 0 -3.38133 0 0 0 15.2933 46.992 6
07/04/2012 23:15 18.548 18.024 13 191.189 193.024 43.272 45.1093 11.6867 13.2653 0 1.31 0.342 0 0 0 -3.25067 0 0 0 15.1193 47.6107 6
07/04/2012 23:30 18.4673 17.9333 12.1333 191.147 192.277 43.6347 45.376 11.6053 13.2 0 1.31 0.321333 0 0 0 -3.316 0 0 0 15.0247 48.2667 6
07/04/2012 23:45 18.36 17.8287 12 191.637 193.269 43.8907 45.456 11.622 13.8667 0 1.31 0.524 0 0 0 -3.316 0 0 0 14.892 48.456 6
08/04/2012 00:00 18.274 17.7187 11.6667 192.096 192.992 43.72 45.3307 11.524 13.2653 0 1.31 0.146667 0 0 0 -3.18533 0 0 0 14.7613 48.6987 6.06667
08/04/2012 00:15 18.1667 17.6367 11.0667 191.008 192.704 44.1147 45.4533 11.6867 13.5093 0 1.266 0.316 0 0 0 -3.316 0 0 0 14.6733 48.8347 7
08/04/2012 00:30 18.0833 17.556 11 191.765 192.64 44.1573 45.4773 11.4427 12.4353 0 1.31 0.180667 0 0 0 -3.316 0 0 0 14.574 49.3173 7
08/04/2012 00:45 17.9867 17.4667 11 191.755 193.067 43.9627 45.3093 11.524 13.98 0 1.31 0.264667 0 0 0 -3.38133 0 0 0 14.472 49.0533 7
08/04/2012 01:00 17.8933 17.4067 11 191.477 192.747 44.0267 45.3333 11.8827 13.1347 0 1.31 0.658 0 0 0 -3.44667 0 0 0 14.3627 49.6347 7
08/04/2012 01:15 17.8027 17.308 11 191.424 192.395 44.1733 45.3413 11.6867 13.1673 0 1.31 0.441333 0 0 0 -3.38133 0 0 0 14.2433 49.9867 7
08/04/2012 01:30 17.722 17.236 10.4667 191.947 192.373 44.1707 45.4507 11.6867 12.94 0 1.31 0.606667 0 0 0 -3.18533 0 0 0 14.0227 51.3147 7
08/04/2012 01:45 17.6393 17.1333 10 191.893 193.461 44.424 45.464 11.524 13.0213 0 1.31 0 0 0 0 -3.316 0 0 0 13.9033 50.768 7
08/04/2012 02:00 17.5467 17.0653 10 191.253 193.056 44.6667 45.5307 11.866 13.5093 0 1.31 0 0 0 0 -3.38133 0 0 0 13.8333 50.8533 7
08/04/2012 02:15 17.474 16.9533 10 191.275 193.184 44.936 45.6347 11.7027 13.3467 0 1.31 0.138 0 0 0 -3.18533 0 0 0 13.6467 52.024 7
08/04/2012 02:30 17.3727 16.8787 9.86667 191.573 194.069 45.1067 45.7253 11.524 13.0213 0 1.31 0.216667 0 0 0 -3.18533 0 0 0 13.5633 52.5813 7
08/04/2012 02:45 17.3167 16.7867 9 191.691 193.845 45.032 45.7067 11.6867 14.3533 0 1.266 0.0773333 0 0 0 -3.316 0 0 0 13.476 52.3733 7
08/04/2012 03:00 17.206 16.7053 9 191.904 194.091 45.0933 45.7467 11.7847 14.0293 0 1.31 0.145333 0 0 0 -3.38133 0 0 0 13.2987 53.0533 7
08/04/2012 03:15 17.1013 16.61 9.53333 192.661 193.419 45.2613 45.8187 11.6053 14.4187 0 1.266 0 0 0 0 -3.316 0 0 0 13.1307 53.5707 7
08/04/2012 03:30 17.0107 16.52 8.66667 192.427 193.803 45.3893 45.8827 11.4427 14.8573 0 1.266 0.036 0 0 0 -3.18533 0 0 0 12.9493 54.0827 7
08/04/2012 03:45 16.924 16.4233 8 192.523 194.496 45.4267 45.936 11.7033 12.6133 0 1.31 0 0 0 0 -3.44667 0 0 0 12.7887 54.3867 7
08/04/2012 04:00 16.8567 16.3153 8 193.205 194.624 45.512 46.0107 11.6867 13.3467 0 1.266 0 0 0 0 -3.316 0 0 0 12.6573 54.7173 7
08/04/2012 04:15 16.756 16.2 8 193.451 194.592 45.576 46.0507 11.6053 13.3467 0 1.178 0 0 0 0 -3.18533 0 0 0 12.5073 55.184 7
08/04/2012 04:30 16.6593 16.1367 8 193.792 196.619 45.632 46.08 11.6053 13.428 0 1.09 0.0413333 0 0 0 -3.316 0 0 0 12.38 55.96 7
